src,dst,wgh
CF,SK,994.0
WQ,EK,812.0
AU,WY,177.0
PA,EZ,661.0
Z,SF,89.0
TC,UF,752.0
YS,NM,221.0
LH,HO,941.0
EB,FP,340.0
WJ,CW,380.0
FO,CV,757.0
LL,MD,239.0
RB,FK,240.0
BV,FK,371.0
CA,SQ,391.0
ST,PW,869.0
XB,ZD,751.0
HV,ZD,707.0
AP,XE,507.0
PA,SL,653.0
GF,QL,923.0
HU,QM,952.0
LH,VA,470.0
MA,WY,524.0
NP,WZ,906.0
EB,TB,39.0
AM,LS,864.0
UP,DB,541.0
ZF,GZ,934.0
NJ,BC,334.0
CO,UU,735.0
YZ,OC,983.0
PL,KE,540.0
VG,QR,20.0
GA,QR,154.0
WV,QS,378.0
II,SQ,840.0
NY,LX,103.0
CH,TG,725.0
TV,VF,882.0
EK,HZ,53.0
FZ,IA,10.0
TA,QM,625.0
KF,OM,15.0
ZF,UL,617.0
ZA,HF,174.0
CZ,MN,36.0
RK,HU,341.0
TX,WZ,23.0
GM,RB,362.0
EM,JT,231.0
NZ,FA,705.0
AT,MI,577.0
TM,QW,936.0
RR,WU,832.0
VB,QX,617.0
GJ,FP,230.0
RM,JO,490.0
YT,FR,576.0
YR,CW,351.0
KA,OS,767.0
CU,MT,172.0
VV,LY,827.0
ZD,DG,430.0
ZI,QM,566.0
EW,VV,767.0
RX,BH,8.0
ZM,VB,433.0
ZH,HV,195.0
MJ,JU,420.0
PR,BC,586.0
CQ,VQ,376.0
UE,XP,267.0
EY,XP,877.0
VM,HP,117.0
BA,MY,550.0
OL,SW,598.0
DI,OX,132.0
XQ,TM,800.0
IF,GG,715.0
KN,IF,903.0
ZD,QS,762.0
OA,MT,804.0
ER,WB,331.0
GZ,YA,737.0
UA,DM,55.0
XS,VG,756.0
R,TG,401.0
HB,ZU,550.0
QJ,HV,912.0
FL,RC,580.0
FG,DW,811.0
TR,D,600.0
KI,IL,994.0
QD,OY,492.0
CX,WG,62.0
SG,DR,871.0
DF,QX,620.0
IX,MZ,750.0
IV,KE,997.0
OS,TM,36.0
BP,IF,182.0
QA,DM,550.0
HC,UB,587.0
KZ,WB,811.0
UH,EC,390.0
FG,RI,566.0
IO,IQ,182.0
JM,XU,499.0
DL,YK,515.0
SB,DX,70.0
YB,XQ,440.0
PG,VQ,456.0
QV,VR,768.0
QQ,IL,338.0
UD,MZ,25.0
MX,LA,511.0
U,T,257.0
UH,RO,959.0
YN,YA,806.0
LK,MT,764.0
T,UC,386.0
QH,EC,466.0
FE,AD,741.0
BQ,PY,71.0
Q,IQ,849.0
FN,RY,354.0
WG,PE,646.0
YO,RD,897.0
JD,DX,993.0
QY,RS,646.0
SN,RT,922.0
UV,TS,271.0
FK,GM,770.0
AH,WG,787.0
AC,JA,257.0
YH,PP,606.0
JP,EH,114.0
AB,AJ,601.0
CE,SC,428.0
DO,EX,773.0
SZ,SD,983.0
WP,EC,457.0
HJ,EC,156.0
NA,UN,251.0
LO,BX,38.0
AC,WM,929.0
RQ,YL,885.0
X,JG,772.0
WN,PU,163.0
LP,ZB,465.0
JP,RT,272.0
PF,LA,894.0
PK,YG,528.0
FR,HC,141.0
WP,RO,346.0
NP,CI,26.0
HO,CY,390.0
WM,GC,724.0
NO,WR,381.0
AQ,YQ,29.0
GI,US,243.0
GD,HM,249.0
UT,PZ,630.0
JV,ZG,234.0
YQ,RZ,932.0
YL,ET,489.0
ZJ,TX,455.0
PQ,CT,423.0
CP,XH,511.0
A,PY,410.0
RD,Z,333.0
DX,HH,194.0
GF,JG,825.0
HU,JH,919.0
XD,TS,356.0
YN,GN,224.0
LC,AP,211.0
NK,CO,901.0
RX,ZB,599.0
PS,EN,659.0
AM,EN,136.0
AJ,XC,374.0
TH,LW,226.0
TF,JB,114.0
ZC,SJ,898.0
WR,EY,114.0
ZE,UD,915.0
PQ,QF,741.0
CN,EY,366.0
TD,UT,760.0
VL,WS,853.0
EQ,WR,666.0
LX,SU,555.0
II,LL,859.0
NV,XH,489.0
ZB,IR,587.0
AS,MA,754.0
EK,AU,753.0
GS,CT,524.0
IC,SO,19.0
ZA,AA,493.0
AW,QP,911.0
OC,JH,621.0
RP,NV,925.0
EM,CO,424.0
G,HX,663.0
AY,SJ,883.0
XO,YX,661.0
KG,AK,114.0
PT,MG,339.0
NY,SE,161.0
NT,EY,757.0
CV,OF,530.0
EF,BA,694.0
FD,QE,688.0
GN,CZ,602.0
KF,UT,54.0
XG,AF,213.0
VS,XI,663.0
GM,XI,264.0
VV,ET,781.0
B,ID,566.0
ZN,WN,892.0
PZ,SP,323.0
E,SO,732.0
EW,OQ,541.0
PU,FJ,792.0
HE,QP,56.0
IJ,TE,975.0
IR,NV,576.0
MB,HY,931.0
BD,RF,542.0
D,JX,105.0
IM,AP,702.0
PW,HD,921.0
ET,DE,527.0
HB,FD,225.0
VR,NQ,394.0
KO,JR,459.0
DN,UY,710.0
IK,MH,154.0
ZY,OG,2.0
QI,HN,591.0
BH,UT,224.0
WD,OA,807.0
KM,VJ,64.0
ZS,VJ,672.0
KP,CU,569.0
DG,TK,786.0
LE,OQ,951.0
XP,CP,178.0
BO,HX,333.0
DI,VE,9.0
VW,MM,457.0
TW,FE,318.0
WB,ZS,915.0
ZO,BG,224.0
K,KN,985.0
DS,TU,907.0
BN,G,270.0
WA,RB,712.0
HI,FT,707.0
XY,VO,55.0
IV,CZ,446.0
ON,B,364.0
QV,BA,947.0
SA,DP,740.0
SF,QV,154.0
ZK,KD,497.0
OP,AV,818.0
HG,RL,235.0
XZ,OR,747.0
JM,QP,101.0
PJ,ZX,429.0
AD,ZX,722.0
QO,M,145.0
BL,JX,66.0
WO,TF,63.0
HI,TF,557.0
UO,LX,687.0
WM,QK,806.0
KV,XT,937.0
MY,MM,508.0
OI,H,352.0
V,BF,35.0
QQ,BG,622.0
DP,VU,244.0
HF,HT,557.0
QP,VP,588.0
MV,BA,103.0
HU,TP,402.0
UF,HO,384.0
MW,YE,375.0
ZX,DQ,456.0
JH,QV,137.0
MZ,FP,189.0
CB,OW,33.0
WJ,TL,230.0
YK,FJ,275.0
MO,M,709.0
BV,VZ,628.0
Q,BL,854.0
WG,HZ,138.0
NQ,TF,372.0
BU,NI,723.0
BS,KN,401.0
JX,VU,3.0
HS,BG,101.0
YI,RB,703.0
DW,WK,732.0
UP,TQ,644.0
FE,GK,19.0
US,BB,194.0
HM,IJ,22.0
JU,KI,804.0
NH,OW,653.0
HL,S,295.0
UM,IE,1.0
NG,GF,921.0
QY,XZ,894.0
RR,ZX,807.0
FV,UA,807.0
DQ,M,654.0
FQ,GU,570.0
PD,CB,177.0
FZ,YP,311.0
HX,AC,663.0
UY,IO,72.0
WN,IP,891.0
ZA,XU,906.0
IA,KN,891.0
LS,H,883.0
PF,DV,354.0
SZ,YK,837.0
KC,TP,622.0
LM,GK,496.0
RJ,PS,826.0
YT,WG,756.0
ZM,YE,49.0
UZ,BR,934.0
HY,WF,657.0
MJ,MX,699.0
NO,PM,880.0
PW,RL,914.0
XB,KT,85.0
HV,KT,146.0
NN,GV,878.0
DX,AC,332.0
RI,GA,743.0
EC,NI,279.0
IN,EA,79.0
XD,MN,642.0
AJ,PX,596.0
RX,RW,825.0
AE,CR,16.0
PX,KO,907.0
IM,YJ,726.0
JW,LE,10.0
PM,EL,66.0
RU,GK,985.0
IL,PS,263.0
YZ,S,204.0
A,WF,541.0
ES,SH,176.0
VL,PN,151.0
XO,EG,69.0
AX,SB,909.0
UA,UB,898.0
IC,LJ,549.0
YX,LK,908.0
KF,AC,804.0
AW,JK,4.0
EJ,NY,765.0
RP,GQ,504.0
TX,IP,395.0
XF,X,388.0
YU,Y,203.0
G,AS,137.0
AY,LE,517.0
TR,PS,772.0
IT,YZ,788.0
GO,EL,886.0
MG,AN,11.0
N,PS,363.0
PT,FB,537.0
I,CM,52.0
EV,OI,394.0
TV,UH,566.0
GS,JA,382.0
TT,RM,961.0
XL,GG,393.0
KF,NO,746.0
BK,LO,441.0
VS,QD,138.0
GH,CX,368.0
SD,IU,513.0
HF,SB,771.0
XF,NJ,765.0
OP,YP,658.0
UH,UR,989.0
DM,UQ,904.0
KM,AS,349.0
ZM,GR,757.0
OJ,CS,578.0
UJ,WL,35.0
FD,WL,141.0
GY,QN,824.0
VT,JG,757.0
Q,LT,2.0
QQ,ZA,360.0
DN,NT,680.0
GV,FB,550.0
BU,XQ,338.0
U,QI,687.0
ZW,EG,466.0
UC,UX,161.0
QN,NO,393.0
FK,JP,217.0
DH,UW,462.0
BC,AI,635.0
WD,GV,895.0
ZS,OE,807.0
O,XL,899.0
LE,HL,869.0
WB,SN,85.0
YE,HG,315.0
WE,Y,979.0
ZT,HH,602.0
UL,JV,418.0
BM,MK,58.0
SF,JQ,629.0
LE,UX,831.0
ZK,CY,272.0
QU,OE,156.0
BJ,AY,321.0
SE,AZ,772.0
XZ,HM,190.0
NB,QT,72.0
LB,JL,771.0
PJ,SS,585.0
SW,XG,243.0
DQ,XG,488.0
UG,KB,763.0
UO,ES,945.0
LQ,VH,415.0
HI,MA,719.0
S,MP,141.0
CA,OO,876.0
DP,OP,269.0
SY,ZA,350.0
ST,LU,276.0
WL,AO,645.0
HF,AO,713.0
LN,JV,152.0
NC,JW,69.0
EC,XQ,566.0
FM,KL,640.0
DM,DD,512.0
FR,XR,134.0
HU,MK,850.0
WF,HR,816.0
SS,DD,963.0
LC,DS,610.0
T,FS,635.0
FT,ZL,973.0
SU,EX,196.0
HR,AY,851.0
BQ,BO,669.0
BV,OU,890.0
YL,VI,939.0
JA,IC,193.0
JT,KA,402.0
YO,CT,463.0
LN,XH,586.0
AK,TI,872.0
RD,QO,779.0
QY,DI,694.0
YI,JW,145.0
NK,TD,402.0
PN,HW,277.0
FZ,DY,435.0
TF,ZQ,831.0
JR,VS,130.0
AG,F,838.0
CE,DS,633.0
TE,QZ,665.0
IB,NA,18.0
AA,GI,840.0
RO,IH,511.0
TB,FN,549.0
ID,OU,692.0
JN,BP,348.0
KL,QT,166.0
CC,PK,585.0
PN,VI,419.0
EK,RJ,210.0
PI,IC,520.0
KF,XW,762.0
ZA,QP,259.0
CZ,VX,729.0
PK,JW,911.0
TS,TD,831.0
VC,FY,447.0
LR,ML,515.0
AO,IM,356.0
RJ,IN,433.0
CW,KL,386.0
DB,XR,523.0
RO,VT,548.0
WZ,BU,215.0
HY,PA,240.0
VE,HS,265.0
GJ,OZ,87.0
YR,MG,101.0
NO,IH,412.0
EI,A,418.0
UT,BP,660.0
XG,QU,859.0
HV,DO,782.0
XB,DO,336.0
PV,BP,825.0
AP,BP,914.0
RF,RK,266.0
IK,PK,229.0
GK,IC,171.0
JZ,PL,901.0
B,YS,995.0
AJ,IS,538.0
RX,KR,820.0
CW,XX,379.0
MJ,TE,178.0
BG,PF,584.0
OH,XR,970.0
ET,TT,401.0
TJ,G,520.0
IL,IN,980.0
LT,V,925.0
LY,NB,13.0
BA,WI,918.0
GQ,PP,174.0
AZ,NR,279.0
OA,WD,323.0
CX,SE,88.0
OD,DO,932.0
RX,YD,792.0
BB,PL,524.0
QF,MQ,473.0
RU,MR,429.0
EO,TZ,325.0
GR,IS,995.0
IZ,KR,987.0
ZK,NG,305.0
SJ,YN,464.0
AY,DZ,747.0
RR,BF,134.0
ZO,RV,936.0
WE,XS,365.0
KL,G,653.0
N,IN,179.0
OO,YH,727.0
NY,DU,969.0
SG,NB,728.0
FA,UJ,368.0
SB,V,247.0
HI,WI,607.0
XI,RQ,95.0
YB,TO,195.0
IQ,GI,221.0
OI,CK,707.0
H,PQ,488.0
DP,YX,287.0
VS,IY,64.0
TS,BQ,274.0
HF,KW,390.0
KU,SF,926.0
IU,KX,211.0
G,GZ,934.0
QP,YS,647.0
OK,EE,908.0
E,EE,41.0
SH,GE,555.0
KR,GT,741.0
KW,TZ,130.0
NE,VY,74.0
BD,CV,775.0
XX,L,565.0
SB,NH,435.0
DJ,BZ,345.0
VT,CB,452.0
MT,PV,391.0
FN,NW,127.0
DN,GO,587.0
XV,LD,824.0
HA,LC,667.0
OF,EK,192.0
JC,UE,762.0
XS,R,781.0
OU,QG,590.0
BR,EZ,173.0
QH,NM,165.0
SP,PL,524.0
LJ,NM,374.0
ZZ,VZ,896.0
BQ,ZI,494.0
Q,SA,449.0
UR,YN,497.0
DS,FK,310.0
OY,TU,72.0
FK,PW,175.0
XY,HE,526.0
BM,FF,56.0
OX,LD,642.0
SK,PR,780.0
SF,CL,498.0
UN,EK,664.0
JP,NR,497.0
LE,NS,717.0
BO,GZ,949.0
FW,QG,169.0
AD,LN,844.0
FQ,XJ,218.0
YT,ZJ,722.0
SV,HK,924.0
HV,NW,814.0
WQ,GP,589.0
JF,AR,538.0
LS,PW,152.0
NC,CR,663.0
PA,HE,279.0
RI,JD,897.0
FM,DG,136.0
HZ,SL,716.0
YN,CL,627.0
NP,LS,428.0
PE,LT,734.0
EB,HU,3.0
SR,QH,934.0
HO,MI,316.0
FO,FA,791.0
XH,UF,279.0
LL,OI,842.0
RG,UV,338.0
PG,NN,458.0
GD,QW,421.0
TJ,JO,920.0
HQ,OC,831.0
LN,QC,68.0
PV,ZJ,676.0
NQ,EV,879.0
AP,ZJ,698.0
CS,OC,207.0
CN,AW,675.0
TD,QR,749.0
GF,SQ,376.0
AE,TG,462.0
TH,VG,663.0
RC,AS,752.0
EU,XE,140.0
YX,ON,24.0
JR,ON,427.0
ZF,JE,529.0
PH,HU,534.0
RU,WZ,990.0
CO,WZ,597.0
IG,TB,248.0
LT,XP,359.0
PQ,ZP,740.0
EN,VQ,751.0
PO,WU,626.0
RR,LN,844.0
TG,LO,592.0
GA,SW,993.0
FV,FQ,597.0
YW,EV,693.0
AS,VK,210.0
RN,VL,5.0
EK,KE,30.0
FX,HK,567.0
QC,ZZ,929.0
PK,CR,241.0
G,RH,156.0
PZ,ON,807.0
RJ,BI,302.0
AO,BH,451.0
EL,DH,29.0
ZM,JU,646.0
KL,XA,89.0
YR,FB,940.0
GN,MJ,873.0
JV,DR,963.0
NS,FR,707.0
IK,IF,404.0
VQ,AX,634.0
KX,XK,437.0
ZI,SR,461.0
PP,BN,157.0
AJ,BN,34.0
BH,QR,165.0
EW,YA,337.0
BC,DL,250.0
TK,AS,174.0
IR,XF,154.0
CQ,XV,964.0
UE,ZU,812.0
VT,ZV,903.0
EO,I,203.0
KQ,VW,238.0
MD,TC,242.0
DI,RC,9.0
ES,DX,59.0
TD,E,768.0
TW,BC,627.0
XT,DC,607.0
ZD,SX,447.0
RS,DS,975.0
AX,DR,486.0
EU,FR,737.0
GX,XK,966.0
KP,ME,317.0
OE,TN,75.0
OX,VL,945.0
BB,IG,991.0
TU,MU,779.0
EJ,O,102.0
IW,WB,133.0
GW,OT,384.0
WC,OT,788.0
IZ,DM,231.0
ZP,TH,443.0
TR,BI,915.0
GQ,VW,19.0
IY,XV,868.0
ZT,XW,978.0
ZO,KQ,321.0
F,GR,857.0
YE,XV,878.0
BN,IQ,34.0
FA,NE,935.0
SG,FW,452.0
ZQ,MK,853.0
ZV,ZQ,553.0
OS,VR,825.0
IV,MJ,640.0
UI,OY,338.0
EX,BS,958.0
YF,QY,678.0
QP,RN,230.0
OP,KF,692.0
FB,GH,301.0
YC,FM,666.0
BI,IW,863.0
UO,VH,602.0
GY,CD,826.0
HD,PJ,140.0
WM,ZU,275.0
QV,XW,279.0
QQ,KQ,996.0
TY,BY,824.0
UD,PE,173.0
WG,DX,942.0
HA,DX,176.0
U,BY,42.0
QK,RT,42.0
QN,E,510.0
JE,PU,724.0
UF,QY,203.0
JC,MZ,587.0
WI,FR,233.0
MZ,OZ,174.0
CB,YG,540.0
QM,TN,649.0
DJ,IG,128.0
HR,RN,363.0
MT,WC,613.0
ZZ,OU,834.0
PB,YB,520.0
Q,KV,280.0
BT,O,11.0
YO,TI,354.0
BS,TX,39.0
UV,VX,620.0
FK,IR,515.0
SQ,BJ,661.0
WD,FX,846.0
OU,WN,107.0
LA,BY,185.0
QX,LG,520.0
FZ,UN,266.0
HH,EN,602.0
LE,GN,839.0
QU,U,389.0
GB,WH,747.0
JJ,NP,837.0
HJ,GH,72.0
LR,PO,162.0
NB,CJ,691.0
JQ,P,179.0
PI,YR,294.0
RL,NK,234.0
SV,AF,961.0
DP,AF,283.0
EI,CD,336.0
RI,BY,417.0
YS,IM,945.0
LH,CO,982.0
SR,JC,889.0
XH,NA,311.0
NO,YW,776.0
RB,AK,953.0
TJ,CJ,140.0
GD,JR,895.0
YL,GY,529.0
PV,SE,934.0
PQ,EY,989.0
AK,EY,381.0
LX,HN,779.0
JX,AF,28.0
AE,MB,2.0
NK,ET,197.0
CM,OA,237.0
GE,CU,993.0
YX,HI,405.0
GC,Z,997.0
WX,AA,369.0
NM,GN,501.0
EO,XC,861.0
RU,PU,741.0
GG,EO,755.0
LT,QK,244.0
JT,JC,695.0
TD,WY,323.0
LX,UZ,537.0
CC,BA,583.0
EK,CZ,51.0
XL,CE,567.0
ZA,CF,571.0
RK,CU,858.0
TS,ET,323.0
KE,AV,841.0
CT,OQ,73.0
AY,UO,982.0
QE,UO,140.0
GL,DK,531.0
XE,AQ,47.0
XJ,NW,207.0
PT,OL,498.0
QB,JC,64.0
FD,SJ,307.0
EY,FD,956.0
KA,JS,392.0
CZ,UZ,4.0
VS,ZN,938.0
TS,SF,895.0
SD,SE,622.0
RY,EY,922.0
JZ,BB,289.0
ZN,YS,701.0
OK,UT,875.0
PZ,UU,881.0
QS,WS,851.0
SH,WT,826.0
ER,DP,585.0
GZ,FO,771.0
PU,HO,84.0
IJ,VJ,954.0
MF,AF,507.0
KR,XI,471.0
ZM,QB,701.0
XX,QA,994.0
IM,CU,353.0
MJ,EU,66.0
TP,GT,33.0
BG,AV,697.0
OH,JH,830.0
WZ,AW,378.0
TZ,FJ,591.0
VO,FK,7.0
ZG,XE,220.0
KT,ZC,603.0
KO,LW,559.0
Q,VD,463.0
BF,VE,671.0
VQ,HE,345.0
KN,DF,559.0
AZ,H,473.0
OF,UZ,37.0
DC,RA,948.0
QN,WY,242.0
XS,QG,671.0
KM,XO,580.0
MU,ZN,70.0
KP,EZ,17.0
BR,VO,722.0
TU,FP,588.0
FH,HN,612.0
GW,HO,296.0
LE,QV,699.0
ZP,MC,401.0
L,VJ,662.0
BO,KC,647.0
HL,TK,536.0
WE,JI,267.0
ZT,QR,273.0
OV,ZY,719.0
K,MS,347.0
MQ,FK,218.0
BN,BL,66.0
XY,XT,873.0
LA,ZS,276.0
YB,FE,670.0
H,BG,963.0
QV,DF,607.0
DU,XT,200.0
SF,TA,422.0
DP,KN,355.0
MH,BB,319.0
Z,XN,867.0
UK,JN,438.0
IO,DQ,987.0
NE,HO,924.0
BI,BR,944.0
T,BQ,526.0
DL,TK,637.0
BL,MC,329.0
HD,IE,554.0
UJ,AW,879.0
JQ,XJ,208.0
WM,SP,644.0
OI,BM,527.0
V,DK,232.0
UD,HZ,464.0
WL,JY,285.0
HF,JY,211.0
SX,ZT,669.0
FU,OM,266.0
JH,TA,434.0
LK,HT,654.0
T,PC,814.0
MZ,HU,946.0
CB,RB,803.0
OU,BW,108.0
SP,BB,530.0
WJ,VQ,680.0
MO,BR,489.0
DT,R,954.0
DY,MX,549.0
WG,KE,605.0
NL,IE,42.0
SN,MT,955.0
WV,WA,659.0
HK,IU,310.0
YI,TG,250.0
LF,HZ,523.0
DZ,GA,669.0
GC,XT,725.0
JU,MN,6.0
LE,I,95.0
AG,IP,991.0
FW,BW,26.0
HL,BX,917.0
YU,TQ,162.0
JO,TQ,661.0
HJ,C,777.0
JJ,GK,128.0
AA,PS,108.0
CI,RR,736.0
QT,MY,653.0
VB,WF,934.0
FV,WF,986.0
DQ,BR,113.0
VE,DQ,9.0
ID,YE,297.0
HY,KY,708.0
SW,BR,530.0
NA,PN,71.0
HV,M,163.0
LS,BM,236.0
RF,NI,519.0
PK,TG,709.0
UX,CC,232.0
EC,CB,240.0
HZ,EB,158.0
AJ,EQ,395.0
NU,KO,927.0
RJ,RX,632.0
VE,RC,405.0
YR,VQ,243.0
D,WK,437.0
NO,RR,584.0
LO,KJ,152.0
RL,TR,933.0
WW,S,627.0
A,KY,445.0
AP,KZ,622.0
CP,SH,775.0
CS,S,151.0
TD,CH,903.0
EC,PN,752.0
VQ,RM,54.0
XA,EH,749.0
WY,BM,856.0
MA,KT,378.0
EU,IU,83.0
IH,NI,972.0
XC,GB,311.0
TJ,IQ,429.0
LY,WL,708.0
YZ,BX,179.0
A,YK,363.0
ES,UM,279.0
XO,GL,913.0
IN,TR,478.0
NV,SH,531.0
MA,YF,672.0
ZB,DR,786.0
DA,IZ,492.0
RV,BS,965.0
DF,WF,145.0
VI,GG,92.0
EJ,QD,169.0
TX,KU,299.0
XM,SD,560.0
IZ,UB,28.0
ZN,EB,317.0
NW,LK,131.0
CT,HL,248.0
J,NI,320.0
FG,WQ,543.0
PZ,AD,109.0
FB,JK,75.0
E,AC,662.0
ML,PY,538.0
SB,JF,97.0
TT,TR,626.0
ZL,PT,657.0
IQ,PS,112.0
H,ZA,407.0
MI,EM,931.0
BK,NT,501.0
EX,SH,179.0
VS,SI,657.0
HF,UG,995.0
B,DD,578.0
MH,YV,38.0
ZN,RN,117.0
OK,NO,332.0
E,NO,485.0
UC,JQ,945.0
KR,QD,21.0
MB,CY,754.0
MZ,SC,977.0
QG,AT,238.0
BA,AT,609.0
RY,LF,546.0
GV,HG,437.0
JD,JF,455.0
U,SN,654.0
QI,CN,265.0
SQ,EM,270.0
FK,LU,907.0
MP,FC,5.0
BR,OJ,66.0
QH,WW,128.0
SK,LP,520.0
DJ,YV,636.0
WC,AJ,730.0
ZU,SD,546.0
QG,OF,865.0
BO,CX,980.0
BT,QD,898.0
TW,AE,410.0
YJ,WR,219.0
LG,LK,742.0
K,FN,71.0
DS,OU,569.0
HN,NZ,166.0
UN,NU,980.0
UI,AO,973.0
FC,AO,660.0
OM,OK,621.0
Z,QI,729.0
QU,QJ,826.0
FW,ZQ,713.0
HJ,WW,926.0
UG,MG,825.0
WJ,AZ,845.0
UO,GX,373.0
FO,AY,842.0
JL,CY,773.0
KV,ST,357.0
CA,QT,14.0
FR,ZW,556.0
JE,BK,947.0
YS,ZB,984.0
LK,AO,318.0
MZ,AP,915.0
DW,DY,318.0
CG,XC,524.0
HO,VS,166.0
FO,OK,609.0
XC,QJ,705.0
HR,DD,735.0
NJ,F,549.0
ZZ,AK,119.0
NM,JQ,214.0
PG,WX,816.0
TJ,SY,201.0
TG,HM,708.0
NF,IC,884.0
LF,AU,263.0
CH,RJ,516.0
YX,XX,324.0
WX,QP,228.0
HM,DJ,15.0
LU,MQ,623.0
CJ,TD,53.0
SZ,FY,220.0
VH,HX,216.0
GB,HX,730.0
IB,PF,463.0
UM,DE,216.0
DT,FY,765.0
PL,VT,537.0
LW,OK,379.0
QT,FT,231.0
RR,UX,800.0
EL,F,423.0
FQ,BU,335.0
VJ,JR,548.0
ID,QZ,802.0
NY,XM,452.0
RL,A,118.0
RQ,MG,204.0
CK,MG,933.0
XL,ST,534.0
LP,MW,431.0
AR,WD,98.0
CE,TJ,732.0
EM,VI,357.0
VH,VJ,334.0
IE,KC,37.0
LR,OQ,546.0
AT,XX,16.0
RO,XY,8.0
GL,TZ,187.0
RH,HX,789.0
KG,TE,593.0
MJ,HX,554.0
PW,ML,523.0
QB,ZR,81.0
AQ,ML,737.0
GI,IN,324.0
GN,VT,290.0
JV,NB,794.0
ZJ,HS,43.0
NS,PB,6.0
A,DT,517.0
RI,BA,276.0
IN,A,136.0
XD,HN,590.0
MF,QU,307.0
BC,MV,882.0
CM,Q,375.0
VF,EE,702.0
JW,GE,225.0
ME,ID,89.0
ET,VY,271.0
CO,BK,397.0
KJ,PF,950.0
ZJ,VE,571.0
ZE,HY,463.0
RT,VT,795.0
TW,KM,169.0
UB,XS,150.0
IF,RV,867.0
XO,G,342.0
KN,TU,301.0
KI,GO,502.0
XT,MM,589.0
AZ,PW,280.0
LV,DU,566.0
QD,NB,727.0
GT,F,882.0
GU,WJ,815.0
EP,BV,220.0
IX,LC,375.0
EU,PB,917.0
YX,GK,304.0
IC,GJ,612.0
QC,EK,764.0
VX,KX,102.0
TX,DP,290.0
IZ,MW,247.0
XK,ID,143.0
MH,EE,1.0
J,GD,538.0
FG,PL,202.0
BI,EU,837.0
FA,WO,293.0
TQ,CB,790.0
CV,CA,515.0
TT,MM,269.0
YB,VT,403.0
ZL,IO,150.0
QA,PB,602.0
FC,YI,456.0
EX,LC,936.0
XV,W,436.0
BE,NR,574.0
E,GJ,360.0
UC,CL,839.0
UH,PR,406.0
VP,R,768.0
IJ,GZ,802.0
KR,IY,674.0
T,SF,921.0
BD,FA,276.0
GY,LN,894.0
EY,EF,359.0
VR,BL,818.0
V,TZ,452.0
TY,LI,95.0
HA,NH,433.0
JD,CA,134.0
MX,WP,971.0
OF,GP,66.0
FK,EP,437.0
JE,ZE,192.0
GX,BV,878.0
LK,YI,181.0
MU,LD,65.0
DG,HF,334.0
ZU,KY,233.0
OR,GZ,619.0
L,GZ,659.0
RE,WE,312.0
FI,QH,937.0
MR,R,948.0
GQ,AH,953.0
YE,CG,540.0
AA,SV,445.0
DS,HP,784.0
QT,QB,6.0
DV,SA,845.0
DQ,EU,987.0
HS,UA,271.0
LF,YO,908.0
LA,LI,870.0
SK,RW,257.0
UN,GP,883.0
FH,GP,637.0
JP,PW,618.0
HH,NX,466.0
OR,UL,880.0
WK,CL,275.0
HJ,PR,982.0
WP,PR,790.0
PE,AM,799.0
SR,FA,337.0
UL,SH,304.0
HI,HA,115.0
YB,EG,792.0
YL,CW,971.0
VA,AC,854.0
LH,LY,391.0
JH,EQ,316.0
UU,HF,368.0
HO,ON,959.0
GD,TB,236.0
LI,FB,441.0
RI,YU,596.0
RD,LO,924.0
TG,AH,203.0
UV,AI,606.0
EA,AH,763.0
DW,KF,8.0
GE,ME,875.0
TA,HK,820.0
YX,QS,150.0
ZF,LJ,804.0
NJ,FM,107.0
PH,JZ,350.0
NM,PX,675.0
TJ,ZF,257.0
TE,LZ,775.0
IG,VG,59.0
GB,AS,811.0
JO,FG,924.0
JT,SM,26.0
LW,HF,714.0
AA,BI,734.0
PO,YZ,288.0
GA,VB,528.0
NY,QH,105.0
CC,KK,667.0
TV,ZP,195.0
NX,HQ,328.0
GM,VL,840.0
IB,VM,991.0
YU,SS,827.0
NR,OT,293.0
AT,QS,240.0
CW,FL,726.0
VB,VH,482.0
XE,KA,195.0
XJ,XG,908.0
ZM,LZ,830.0
MG,TH,452.0
PW,FG,304.0
GN,OO,613.0
XG,LU,406.0
KA,TC,353.0
ZJ,AN,778.0
GH,VR,345.0
TI,BD,618.0
KX,ZP,334.0
B,TS,53.0
ZD,HQ,707.0
ER,MZ,789.0
SC,SX,732.0
EZ,HQ,726.0
WZ,KG,338.0
ZH,MF,817.0
MB,TN,103.0
DG,RN,911.0
HB,QS,727.0
QG,RI,443.0
VQ,QO,374.0
IF,KQ,422.0
LX,K,322.0
K,IQ,918.0
YY,HW,224.0
OA,RD,17.0
CX,NE,555.0
AX,FW,264.0
GU,PE,719.0
XI,E,167.0
GX,ZP,974.0
KK,BD,44.0
EJ,BT,396.0
IW,YG,739.0
ZK,IG,759.0
KJ,VM,444.0
XP,OE,882.0
SJ,TN,541.0
GQ,YB,696.0
TW,QT,49.0
VZ,FM,359.0
WE,SS,519.0
ZR,XG,95.0
QD,TI,929.0
SG,IB,43.0
DA,IB,47.0
IS,ED,698.0
MK,VX,620.0
H,KQ,749.0
DP,TX,644.0
BK,J,248.0
HC,YL,642.0
KU,NF,589.0
IU,FX,881.0
SE,TT,522.0
OP,MK,48.0
UH,IM,410.0
UK,SX,159.0
IJ,U,564.0
