src,dst,wgh
LR,FF,605.0
HN,NQ,83.0
NQ,HN,83.0
NA,ZM,657.0
ZM,NA,657.0
LA,SE,309.0
SE,LA,309.0
X,OF,8.0
OF,X,8.0
NI,UD,298.0
UD,NI,298.0
HH,UT,871.0
UT,HH,871.0
JP,WS,97.0
WS,JP,97.0
AB,SU,933.0
SU,AB,933.0
DO,XI,923.0
XI,DO,923.0
FW,ZH,558.0
ZH,FW,558.0
DR,ET,119.0
ET,DR,119.0
HJ,WN,102.0
WN,HJ,102.0
NB,SP,938.0
SP,NB,938.0
JM,LG,152.0
LG,JM,152.0
BY,OQ,813.0
OQ,BY,813.0
AD,UO,398.0
UO,AD,398.0
CG,JH,362.0
JH,CG,362.0
SW,ZC,719.0
ZC,SW,719.0
JI,VE,947.0
VE,JI,947.0
FT,NV,295.0
NV,FT,295.0
LQ,XD,883.0
XD,LQ,883.0
ND,UJ,302.0
UJ,ND,302.0
S,OL,700.0
OL,S,700.0
BV,DE,81.0
DE,BV,81.0
UT,UY,523.0
UY,UT,523.0
JF,JS,885.0
JS,JF,885.0
LS,YX,463.0
YX,LS,463.0
BZ,HT,883.0
HT,BZ,883.0
UX,ZN,284.0
ZN,UX,284.0
RI,SE,68.0
SE,RI,68.0
EC,ZM,737.0
ZM,EC,737.0
HU,OG,206.0
OG,HU,206.0
LH,SU,366.0
SU,LH,366.0
JH,LM,871.0
LM,JH,871.0
NP,UT,472.0
UT,NP,472.0
HO,VJ,608.0
VJ,HO,608.0
HW,QA,469.0
QA,HW,469.0
CO,SO,950.0
SO,CO,950.0
DY,FJ,840.0
FJ,DY,840.0
ED,SP,854.0
SP,ED,854.0
JT,LW,761.0
LW,JT,761.0
LI,LX,599.0
LX,LI,599.0
JY,ZC,340.0
ZC,JY,340.0
CS,XD,892.0
XD,CS,892.0
TD,ZS,481.0
ZS,TD,481.0
RD,SK,714.0
SK,RD,714.0
WY,YX,746.0
YX,WY,746.0
EP,SZ,721.0
SZ,EP,721.0
GE,TA,469.0
TA,GE,469.0
LU,MH,345.0
MH,LU,345.0
LZ,ZN,262.0
ZN,LZ,262.0
OC,OG,401.0
OG,OC,401.0
PH,QV,272.0
QV,PH,272.0
CE,FO,85.0
FO,CE,85.0
NW,VJ,478.0
VJ,NW,478.0
FV,OR,138.0
OR,FV,138.0
ID,QQ,653.0
QQ,ID,653.0
NY,XD,452.0
XD,NY,452.0
KA,MM,999.0
MM,KA,999.0
CU,KN,639.0
KN,CU,639.0
GH,PB,392.0
PB,GH,392.0
EM,UZ,353.0
UZ,EM,353.0
XF,ZN,309.0
ZN,XF,309.0
B,NC,536.0
NC,B,536.0
NR,VP,642.0
VP,NR,642.0
KC,OG,304.0
OG,KC,304.0
AT,XO,843.0
XO,AT,843.0
SH,ZN,283.0
ZN,SH,283.0
DB,ZN,720.0
ZN,DB,720.0
RM,UU,665.0
UU,RM,665.0
QB,ZI,600.0
ZI,QB,600.0
EY,VJ,298.0
VJ,EY,298.0
GI,IE,844.0
IE,GI,844.0
OL,QQ,911.0
QQ,OL,911.0
CU,XZ,382.0
XZ,CU,382.0
BF,XY,625.0
XY,BF,625.0
RY,VE,796.0
VE,RY,796.0
KS,TF,73.0
TF,KS,73.0
AZ,CB,566.0
CB,AZ,566.0
OF,XT,555.0
XT,OF,555.0
BH,ZS,167.0
ZS,BH,167.0
EZ,OM,830.0
OM,EZ,830.0
GX,SZ,97.0
SZ,GX,97.0
IM,TA,143.0
TA,IM,143.0
BG,RB,515.0
RB,BG,515.0
OH,ZN,95.0
ZN,OH,95.0
TZ,VP,29.0
VP,TZ,29.0
HB,XO,68.0
XO,HB,68.0
KJ,OW,30.0
OW,KJ,30.0
LY,OX,189.0
OX,LY,189.0
L,YD,888.0
YD,L,888.0
AV,KY,587.0
KY,AV,587.0
DD,MX,674.0
MX,DD,674.0
ES,MY,748.0
MY,ES,748.0
UB,XJ,907.0
XJ,UB,907.0
IY,TK,890.0
TK,IY,890.0
AZ,PN,255.0
PN,AZ,255.0
OA,XZ,121.0
XZ,OA,121.0
CX,UA,268.0
UA,CX,268.0
GU,WA,880.0
WA,GU,880.0
DF,OR,685.0
OR,DF,685.0
GP,IU,648.0
IU,GP,648.0
M,RG,711.0
RG,M,711.0
BP,FZ,789.0
FZ,BP,789.0
TU,VV,741.0
VV,TU,741.0
GR,KO,108.0
KO,GR,108.0
KZ,TV,657.0
TV,KZ,657.0
BJ,NC,634.0
NC,BJ,634.0
QJ,TB,36.0
TB,QJ,36.0
HG,WK,38.0
WK,HG,38.0
CY,ND,971.0
ND,CY,971.0
J,FU,128.0
FU,J,128.0
F,PS,826.0
PS,F,826.0
BN,RR,683.0
RR,BN,683.0
BI,EL,206.0
EL,BI,206.0
UG,WF,722.0
WF,UG,722.0
EV,IZ,459.0
IZ,EV,459.0
HI,YE,46.0
YE,HI,46.0
IS,KZ,212.0
KZ,IS,212.0
IV,VK,976.0
VK,IV,976.0
ON,RM,882.0
RM,ON,882.0
BP,TL,681.0
TL,BP,681.0
BK,GF,419.0
GF,BK,419.0
UI,XZ,723.0
XZ,UI,723.0
FC,XZ,968.0
XZ,FC,968.0
WQ,ZY,822.0
ZY,WQ,822.0
YF,ZZ,583.0
ZZ,YF,583.0
KU,UB,42.0
UB,KU,42.0
HF,MS,630.0
MS,HF,630.0
DM,PH,847.0
PH,DM,847.0
UK,ZT,255.0
ZT,UK,255.0
JH,VU,540.0
VU,JH,540.0
KW,VV,415.0
VV,KW,415.0
T,RW,267.0
RW,T,267.0
BD,ER,710.0
ER,BD,710.0
O,EQ,275.0
EQ,O,275.0
NE,XU,523.0
XU,NE,523.0
QO,RX,515.0
RX,QO,515.0
WJ,YK,530.0
YK,WJ,530.0
DJ,DV,665.0
DV,DJ,665.0
PB,TQ,263.0
TQ,PB,263.0
Q,GK,502.0
GK,Q,502.0
FN,PS,61.0
PS,FN,61.0
JA,UG,239.0
UG,JA,239.0
HA,MY,50.0
MY,HA,50.0
LI,WF,145.0
WF,LI,145.0
BU,SH,46.0
SH,BU,46.0
HP,YU,28.0
YU,HP,28.0
FP,RM,431.0
RM,FP,431.0
O,SC,514.0
SC,O,514.0
RC,UB,723.0
UB,RC,723.0
BW,UB,148.0
UB,BW,148.0
UP,YP,593.0
YP,UP,593.0
FE,LJ,632.0
LJ,FE,632.0
HM,NI,126.0
NI,HM,126.0
JB,NJ,151.0
NJ,JB,151.0
MO,RX,712.0
RX,MO,712.0
OW,TW,58.0
TW,OW,58.0
DT,PX,333.0
PX,DT,333.0
BT,IP,701.0
IP,BT,701.0
LD,WL,534.0
WL,LD,534.0
NL,YK,237.0
YK,NL,237.0
DS,HG,277.0
HG,DS,277.0
DQ,EL,290.0
EL,DQ,290.0
DV,RR,23.0
RR,DV,23.0
NA,SH,3.0
SH,NA,3.0
LF,YF,575.0
YF,LF,575.0
AC,UG,182.0
UG,AC,182.0
HH,NO,912.0
NO,HH,912.0
AG,YV,56.0
YV,AG,56.0
DO,QD,616.0
QD,DO,616.0
QZ,WB,662.0
WB,QZ,662.0
IE,UB,128.0
UB,IE,128.0
JJ,WQ,440.0
WQ,JJ,440.0
NG,YQ,412.0
YQ,NG,412.0
CD,UR,528.0
UR,CD,528.0
AD,NJ,414.0
NJ,AD,414.0
Y,AD,571.0
AD,Y,571.0
EL,WQ,740.0
WQ,EL,740.0
ND,NE,818.0
NE,ND,818.0
RL,WL,155.0
WL,RL,155.0
CF,WL,222.0
WL,CF,222.0
HV,PS,132.0
PS,HV,132.0
LS,RS,690.0
RS,LS,690.0
AP,NT,660.0
NT,AP,660.0
DX,FB,55.0
FB,DX,55.0
LH,LP,868.0
LP,LH,868.0
EG,WW,984.0
WW,EG,984.0
CB,CI,587.0
CI,CB,587.0
EB,JQ,361.0
JQ,EB,361.0
TK,UB,428.0
UB,TK,428.0
HO,OE,29.0
OE,HO,29.0
LL,QE,773.0
QE,LL,773.0
ME,SC,127.0
SC,ME,127.0
AN,ZL,206.0
ZL,AN,206.0
AL,WQ,208.0
WQ,AL,208.0
RG,WR,997.0
WR,RG,997.0
TO,YQ,870.0
YQ,TO,870.0
GD,SS,22.0
SS,GD,22.0
HQ,PY,927.0
PY,HQ,927.0
NN,ZG,807.0
ZG,NN,807.0
AF,AT,631.0
AT,AF,631.0
ES,XG,906.0
XG,ES,906.0
DX,SN,568.0
SN,DX,568.0
GA,HG,250.0
HG,GA,250.0
LX,QO,62.0
QO,LX,62.0
II,JF,793.0
JF,II,793.0
AE,VC,536.0
VC,AE,536.0
RS,XB,198.0
XB,RS,198.0
PS,PT,526.0
PT,PS,526.0
TH,XC,31.0
XC,TH,31.0
EP,LU,182.0
LU,EP,182.0
EU,ZA,22.0
ZA,EU,22.0
GE,LV,873.0
LV,GE,873.0
TF,UH,513.0
UH,TF,513.0
PM,WW,472.0
WW,PM,472.0
EJ,SX,702.0
SX,EJ,702.0
CO,YV,921.0
YV,CO,921.0
CJ,LP,656.0
LP,CJ,656.0
LT,ZL,32.0
ZL,LT,32.0
NW,OE,908.0
OE,NW,908.0
AT,CX,33.0
CX,AT,33.0
FV,HM,161.0
HM,FV,161.0
KD,QT,147.0
QT,KD,147.0
KL,LK,857.0
LK,KL,857.0
DA,ZF,233.0
ZF,DA,233.0
EP,ZG,481.0
ZG,EP,481.0
VI,WM,695.0
WM,VI,695.0
MN,UM,469.0
UM,MN,469.0
CZ,QO,452.0
QO,CZ,452.0
B,FX,158.0
FX,B,158.0
CT,XR,366.0
XR,CT,366.0
AT,QJ,954.0
QJ,AT,954.0
GL,ML,924.0
ML,GL,924.0
TM,UX,48.0
UX,TM,48.0
CW,FC,163.0
FC,CW,163.0
IJ,QY,183.0
QY,IJ,183.0
GO,WW,452.0
WW,GO,452.0
I,UX,237.0
UX,I,237.0
PT,XM,253.0
XM,PT,253.0
D,HR,744.0
HR,D,744.0
SB,ZL,450.0
ZL,SB,450.0
CV,ZL,786.0
ZL,CV,786.0
NT,QE,311.0
QE,NT,311.0
EY,OE,313.0
OE,EY,313.0
KT,UR,886.0
UR,KT,886.0
OF,QO,418.0
QO,OF,418.0
PU,QP,634.0
QP,PU,634.0
ER,MQ,684.0
MQ,ER,684.0
CR,FI,490.0
FI,CR,490.0
EZ,HH,419.0
HH,EZ,419.0
IM,LV,474.0
LV,IM,474.0
MB,TE,493.0
TE,MB,493.0
OJ,VD,83.0
VD,OJ,83.0
R,JV,637.0
JV,R,637.0
OH,SI,972.0
SI,OH,972.0
RW,ZR,376.0
ZR,RW,376.0
DE,OJ,899.0
OJ,DE,899.0
JB,XR,279.0
XR,JB,279.0
KQ,XS,546.0
XS,KQ,546.0
VR,YW,742.0
YW,VR,742.0
KO,UX,804.0
UX,KO,804.0
AV,DT,926.0
DT,AV,926.0
DI,SY,906.0
SY,DI,906.0
ES,FT,643.0
FT,ES,643.0
FL,HR,648.0
HR,FL,648.0
DD,FS,157.0
FS,DD,157.0
GQ,KG,22.0
KG,GQ,22.0
KN,MG,746.0
MG,KN,746.0
OA,QU,109.0
QU,OA,109.0
SQ,US,603.0
US,SQ,603.0
DF,HM,922.0
HM,DF,922.0
KH,TJ,282.0
TJ,KH,282.0
XS,ZH,8.0
ZH,XS,8.0
BM,RJ,574.0
RJ,BM,574.0
R,XH,790.0
XH,R,790.0
FH,QO,945.0
QO,FH,945.0
IW,XX,244.0
XX,IW,244.0
OM,RE,947.0
RE,OM,947.0
MR,XC,795.0
XC,MR,795.0
SJ,TE,783.0
TE,SJ,783.0
CY,FY,855.0
FY,CY,855.0
BO,TD,2.0
TD,BO,2.0
FL,VD,761.0
VD,FL,761.0
VW,XS,907.0
XS,VW,907.0
YE,ZR,58.0
ZR,YE,58.0
LB,OK,485.0
OK,LB,485.0
F,IN,15.0
IN,F,15.0
AD,XR,903.0
XR,AD,903.0
BN,KM,683.0
KM,BN,683.0
OO,SY,351.0
SY,OO,351.0
QW,UX,745.0
UX,QW,745.0
BL,HR,291.0
HR,BL,291.0
ND,XM,474.0
XM,ND,474.0
HC,YC,877.0
YC,HC,877.0
FC,QU,466.0
QU,FC,466.0
KU,MW,229.0
MW,KU,229.0
BJ,TJ,79.0
TJ,BJ,79.0
SX,VI,896.0
VI,SX,896.0
DR,VI,74.0
VI,DR,74.0
MW,VY,609.0
VY,MW,609.0
KW,OQ,614.0
OQ,KW,614.0
PE,XX,896.0
XX,PE,896.0
NE,QP,523.0
QP,NE,523.0
T,KR,434.0
KR,T,434.0
CB,MQ,232.0
MQ,CB,232.0
CG,ZW,868.0
ZW,CG,868.0
FO,RE,417.0
RE,FO,417.0
HD,RF,908.0
RF,HD,908.0
JL,TE,105.0
TE,JL,105.0
BV,TT,797.0
TT,BV,797.0
FS,VT,203.0
VT,FS,203.0
LI,PA,778.0
PA,LI,778.0
MX,PB,97.0
PB,MX,97.0
U,DU,412.0
DU,U,412.0
QK,TP,43.0
TP,QK,43.0
SS,VO,428.0
VO,SS,428.0
BS,IH,783.0
IH,BS,783.0
HP,RP,131.0
RP,HP,131.0
VA,XN,906.0
XN,VA,906.0
JE,RQ,756.0
RQ,JE,756.0
JC,OV,970.0
OV,JC,970.0
OZ,YD,945.0
YD,OZ,945.0
O,KX,780.0
KX,O,780.0
DW,UE,606.0
UE,DW,606.0
LK,QU,787.0
QU,LK,787.0
SU,XI,601.0
XI,SU,601.0
AG,EE,313.0
EE,AG,313.0
NM,ZW,801.0
ZW,NM,801.0
PB,ZX,896.0
ZX,PB,896.0
DY,VY,919.0
VY,DY,919.0
GG,XX,427.0
XX,GG,427.0
JO,PF,499.0
PF,JO,499.0
AA,LH,956.0
LH,AA,956.0
AI,FY,638.0
FY,AI,638.0
FV,RU,683.0
RU,FV,683.0
UV,XT,698.0
XT,UV,698.0
DV,KM,438.0
KM,DV,438.0
CC,UJ,32.0
UJ,CC,32.0
AC,NB,676.0
NB,AC,676.0
CK,PA,843.0
PA,CK,843.0
JU,VO,284.0
VO,JU,284.0
Z,BP,900.0
BP,Z,900.0
VH,YD,847.0
YD,VH,847.0
IE,MW,60.0
MW,IE,60.0
JJ,PL,214.0
PL,JJ,214.0
LR,RK,203.0
RK,LR,203.0
NZ,TJ,653.0
TJ,NZ,653.0
S,AB,721.0
AB,S,721.0
CF,PG,516.0
PG,CF,516.0
HX,LI,245.0
LI,HX,245.0
IA,VT,993.0
VT,IA,993.0
HV,IN,10.0
IN,HV,10.0
AU,TU,111.0
TU,AU,111.0
TN,YI,692.0
YI,TN,692.0
EH,YI,135.0
YI,EH,135.0
GK,NB,14.0
NB,GK,14.0
JZ,UK,193.0
UK,JZ,193.0
HZ,NC,87.0
NC,HZ,87.0
LM,RQ,874.0
RQ,LM,874.0
AJ,NR,211.0
NR,AJ,211.0
EE,MW,651.0
MW,EE,651.0
CL,WT,306.0
WT,CL,306.0
VO,YT,537.0
YT,VO,537.0
GD,LN,346.0
LN,GD,346.0
IL,NM,232.0
NM,IL,232.0
NN,SB,620.0
SB,NN,620.0
PV,UA,549.0
UA,PV,549.0
AK,GU,682.0
GU,AK,682.0
GF,NH,80.0
NH,GF,80.0
IN,PG,630.0
PG,IN,630.0
AZ,SQ,808.0
SQ,AZ,808.0
MA,TU,485.0
TU,MA,485.0
AE,NX,921.0
NX,AE,921.0
IH,WJ,839.0
WJ,IH,839.0
KP,YI,323.0
YI,KP,323.0
BB,UK,822.0
UK,BB,822.0
EJ,LS,867.0
LS,EJ,867.0
CO,RQ,597.0
RQ,CO,597.0
LT,SG,937.0
SG,LT,937.0
OB,UF,553.0
UF,OB,553.0
EN,QH,30.0
QH,EN,30.0
PO,RL,326.0
RL,PO,326.0
KI,WU,937.0
WU,KI,937.0
II,PM,770.0
PM,II,770.0
GT,PL,455.0
PL,GT,455.0
MQ,YT,857.0
YT,MQ,857.0
N,NM,5.0
NM,N,5.0
OD,VZ,825.0
VZ,OD,825.0
AS,QB,754.0
QB,AS,754.0
DA,SA,957.0
SA,DA,957.0
EK,EV,755.0
EV,EK,755.0
EP,SB,154.0
SB,EP,154.0
GP,ZJ,419.0
ZJ,GP,419.0
IC,WP,845.0
WP,IC,845.0
KF,LI,706.0
LI,KF,706.0
MN,NH,984.0
NH,MN,984.0
QC,UQ,751.0
UQ,QC,751.0
CZ,JJ,648.0
JJ,CZ,648.0
QA,RV,217.0
RV,QA,217.0
MH,UK,247.0
UK,MH,247.0
OP,WJ,230.0
WJ,OP,230.0
CT,QM,868.0
QM,CT,868.0
J,WJ,34.0
WJ,J,34.0
FB,SL,46.0
SL,FB,46.0
GO,PR,979.0
PR,GO,979.0
KD,XA,625.0
XA,KD,625.0
BD,HU,276.0
HU,BD,276.0
BI,VA,36.0
VA,BI,36.0
I,NS,991.0
NS,I,991.0
CQ,FA,807.0
FA,CQ,807.0
XW,YT,363.0
YT,XW,363.0
DN,LN,376.0
LN,DN,376.0
HA,QB,235.0
QB,HA,235.0
KX,SB,673.0
SB,KX,673.0
B,ME,57.0
ME,B,57.0
U,OC,877.0
OC,U,877.0
OK,WP,508.0
WP,OK,508.0
IJ,XF,855.0
XF,IJ,855.0
KM,LY,413.0
LY,KM,413.0
KR,ZE,46.0
ZE,KR,46.0
QH,SL,316.0
SL,QH,316.0
RW,SM,95.0
SM,RW,95.0
UE,UL,794.0
UL,UE,794.0
ET,HF,182.0
HF,ET,182.0
JB,QM,330.0
QM,JB,330.0
KQ,QN,455.0
QN,KQ,455.0
XR,YZ,714.0
YZ,XR,714.0
KO,NS,649.0
NS,KO,649.0
L,JT,810.0
JT,L,810.0
DN,YZ,748.0
YZ,DN,748.0
GV,QH,15.0
QH,GV,15.0
MS,ZP,945.0
ZP,MS,945.0
OY,YT,664.0
YT,OY,664.0
SI,SW,817.0
SW,SI,817.0
CX,FQ,653.0
FQ,CX,653.0
GU,HQ,61.0
HQ,GU,61.0
GX,SB,223.0
SB,GX,223.0
BM,KE,363.0
KE,BM,363.0
DZ,ZJ,94.0
ZJ,DZ,94.0
SK,UQ,708.0
UQ,SK,708.0
DE,UQ,586.0
UQ,DE,586.0
US,WP,435.0
WP,US,435.0
FH,JJ,291.0
JJ,FH,291.0
IW,QS,823.0
QS,IW,823.0
QZ,ZE,845.0
ZE,QZ,845.0
BO,LY,495.0
LY,BO,495.0
BT,ZE,122.0
ZE,BT,122.0
HG,IA,700.0
IA,HG,700.0
BN,DH,300.0
DH,BN,300.0
WT,XA,522.0
XA,WT,522.0
HN,XA,20.0
XA,HN,20.0
HI,JU,550.0
JU,HI,550.0
JQ,LT,508.0
LT,JQ,508.0
KV,OI,774.0
OI,KV,774.0
X,XP,604.0
XP,X,604.0
OS,QI,601.0
QI,OS,601.0
DP,MJ,958.0
MJ,DP,958.0
HC,QX,791.0
QX,HC,791.0
FC,JP,831.0
JP,FC,831.0
JK,SW,138.0
SW,JK,138.0
KZ,SX,719.0
SX,KZ,719.0
QU,ZK,512.0
ZK,QU,512.0
HG,VM,773.0
VM,HG,773.0
MW,OT,809.0
OT,MW,809.0
BY,YA,429.0
YA,BY,429.0
Y,QS,938.0
QS,Y,938.0
CG,SR,763.0
SR,CG,763.0
CB,FL,817.0
FL,CB,817.0
DL,VG,191.0
VG,DL,191.0
JQ,ZF,69.0
ZF,JQ,69.0
JL,LZ,893.0
LZ,JL,893.0
MY,QN,608.0
QN,MY,608.0
BV,MO,392.0
MO,BV,392.0
V,FG,941.0
FG,V,941.0
LN,VB,636.0
VB,LN,636.0
DX,VQ,897.0
VQ,DX,897.0
FM,VR,764.0
VR,FM,764.0
BX,OI,644.0
OI,BX,644.0
JE,KL,560.0
KL,JE,560.0
LC,OY,73.0
OY,LC,73.0
JH,UW,329.0
UW,JH,329.0
NK,QX,923.0
QX,NK,923.0
OZ,QY,994.0
QY,OZ,994.0
FJ,KF,855.0
KF,FJ,855.0
XC,ZK,308.0
ZK,XC,308.0
BQ,MU,1.0
MU,BQ,1.0
PB,SS,124.0
SS,PB,124.0
UW,ZF,430.0
ZF,UW,430.0
LI,VH,789.0
VH,LI,789.0
AF,RI,433.0
RI,AF,433.0
FV,KP,670.0
KP,FV,670.0
HK,KQ,58.0
KQ,HK,58.0
II,ZU,774.0
ZU,II,774.0
JS,MP,288.0
MP,JS,288.0
NF,RD,866.0
RD,NF,866.0
AC,FW,729.0
FW,AC,729.0
RV,VB,181.0
VB,RV,181.0
FZ,PE,952.0
PE,FZ,952.0
DZ,HW,907.0
HW,DZ,907.0
TA,XQ,281.0
XQ,TA,281.0
VI,ZP,457.0
ZP,VI,457.0
GC,ZP,776.0
ZP,GC,776.0
FX,MJ,92.0
MJ,FX,92.0
JU,OJ,785.0
OJ,JU,785.0
NH,SX,77.0
SX,NH,77.0
LW,XL,234.0
XL,LW,234.0
RO,TN,814.0
TN,RO,814.0
CI,TN,210.0
TN,CI,210.0
AT,TM,135.0
TM,AT,135.0
EL,IG,340.0
IG,EL,340.0
FV,YB,585.0
YB,FV,585.0
FQ,KV,236.0
KV,FQ,236.0
HY,MU,676.0
MU,HY,676.0
PI,TI,132.0
TI,PI,132.0
CF,IB,90.0
IB,CF,90.0
KA,VW,479.0
VW,KA,479.0
NX,XW,8.0
XW,NX,8.0
CU,TX,651.0
TX,CU,651.0
GH,YL,831.0
YL,GH,831.0
EH,RD,930.0
RD,EH,930.0
B,WM,779.0
WM,B,779.0
KC,XQ,107.0
XQ,KC,107.0
PU,TS,670.0
TS,PU,670.0
NZ,ZQ,175.0
ZQ,NZ,175.0
RJ,TT,982.0
TT,RJ,982.0
EE,FR,582.0
FR,EE,582.0
AN,LB,966.0
LB,AN,966.0
NO,TN,864.0
TN,NO,864.0
JV,WC,712.0
WC,JV,712.0
CP,UD,194.0
UD,CP,194.0
IF,NK,688.0
NK,IF,688.0
MF,ZV,710.0
ZV,MF,710.0
AE,GS,226.0
GS,AE,226.0
PP,TY,45.0
TY,PP,45.0
RX,VX,322.0
VX,RX,322.0
CM,IR,879.0
IR,CM,879.0
EU,KQ,118.0
KQ,EU,118.0
IH,PE,706.0
PE,IH,706.0
KP,RD,62.0
RD,KP,62.0
ME,RE,695.0
RE,ME,695.0
PR,VS,379.0
VS,PR,379.0
EJ,EN,999.0
EN,EJ,999.0
CO,KL,299.0
KL,CO,299.0
EO,RT,499.0
RT,EO,499.0
RZ,XR,811.0
XR,RZ,811.0
AY,BT,141.0
BT,AY,141.0
ES,WI,788.0
WI,ES,788.0
NV,UD,400.0
UD,NV,400.0
N,GH,336.0
GH,N,336.0
QD,WC,316.0
WC,QD,316.0
RS,WD,433.0
WD,RS,433.0
MK,YR,460.0
YR,MK,460.0
KK,RJ,692.0
RJ,KK,692.0
C,AE,599.0
AE,C,599.0
AW,NL,15.0
NL,AW,15.0
H,NK,871.0
NK,H,871.0
FC,TX,487.0
TX,FC,487.0
G,ET,984.0
ET,G,984.0
OP,PE,407.0
PE,OP,407.0
SE,WN,151.0
WN,SE,151.0
FB,LG,745.0
LG,FB,745.0
DB,DY,323.0
DY,DB,323.0
IO,PU,46.0
PU,IO,46.0
KW,RT,784.0
RT,KW,784.0
ML,RU,557.0
RU,ML,557.0
BI,NV,630.0
NV,BI,630.0
SG,YH,292.0
YH,SG,292.0
BL,YG,878.0
YG,BL,878.0
HD,UI,604.0
UI,HD,604.0
IS,UJ,109.0
UJ,IS,109.0
BK,PP,473.0
PP,BK,473.0
DN,EI,145.0
EI,DN,145.0
HA,IW,278.0
IW,HA,278.0
IP,IX,492.0
IX,IP,492.0
U,GX,222.0
GX,U,222.0
MC,NL,626.0
NL,MC,626.0
OK,PK,156.0
PK,OK,156.0
DH,LL,154.0
LL,DH,154.0
BH,ED,533.0
ED,BH,533.0
EW,LM,521.0
LM,EW,521.0
QS,RJ,248.0
RJ,QS,248.0
UF,VX,415.0
VX,UF,415.0
O,OA,892.0
OA,O,892.0
QM,YM,336.0
YM,QM,336.0
MO,NV,627.0
NV,MO,627.0
DN,RU,544.0
RU,DN,544.0
WG,WI,204.0
WI,WG,204.0
GV,JC,892.0
JC,GV,892.0
SN,YX,99.0
YX,SN,99.0
DH,YX,302.0
YX,DH,302.0
QN,RP,296.0
RP,QN,296.0
FK,NQ,822.0
NQ,FK,822.0
DC,LR,731.0
LR,DC,731.0
HS,PP,131.0
PP,HS,131.0
GX,KW,694.0
KW,GX,694.0
MU,UE,700.0
UE,MU,700.0
BR,QF,750.0
QF,BR,750.0
FE,UT,229.0
UT,FE,229.0
HM,WS,350.0
WS,HM,350.0
IW,JN,365.0
JN,IW,365.0
LJ,YS,596.0
YS,LJ,596.0
QZ,RZ,484.0
RZ,QZ,484.0
FI,ZI,506.0
ZI,FI,506.0
UM,WN,620.0
WN,UM,620.0
WB,WO,523.0
WO,WB,523.0
FL,GT,966.0
GT,FL,966.0
KY,SP,394.0
SP,KY,394.0
IY,LH,505.0
LH,IY,505.0
OV,UP,545.0
UP,OV,545.0
QT,ZC,829.0
ZC,QT,829.0
SI,ZD,525.0
ZD,SI,525.0
S,DE,706.0
DE,S,706.0
NI,WI,276.0
WI,NI,276.0
CF,SJ,921.0
SJ,CF,921.0
DU,SK,897.0
SK,DU,897.0
BM,QL,827.0
QL,BM,827.0
BJ,EZ,312.0
EZ,BJ,312.0
FR,OG,402.0
OG,FR,402.0
DR,GY,18.0
GY,DR,18.0
HG,OH,740.0
OH,HG,740.0
LM,UT,105.0
UT,LM,105.0
BY,QV,515.0
QV,BY,515.0
AD,WT,488.0
WT,AD,488.0
CG,LM,928.0
LM,CG,928.0
DL,OB,323.0
OB,DL,323.0
FT,QA,689.0
QA,FT,689.0
LQ,ZI,280.0
ZI,LQ,280.0
ND,WO,846.0
WO,ND,846.0
CA,SP,617.0
SP,CA,617.0
ED,HI,412.0
HI,ED,412.0
HV,ZC,88.0
ZC,HV,88.0
YQ,ZD,452.0
ZD,YQ,452.0
LN,NW,973.0
NW,LN,973.0
PA,SK,326.0
SK,PA,326.0
DX,OL,731.0
OL,DX,731.0
RI,UJ,44.0
UJ,RI,44.0
NP,WY,81.0
WY,NP,81.0
DW,FU,914.0
FU,DW,914.0
AM,LR,742.0
LR,AM,742.0
HO,XO,886.0
XO,HO,886.0
JW,ZN,813.0
ZN,JW,813.0
JR,MH,70.0
MH,JR,70.0
RB,SV,379.0
SV,RB,379.0
BQ,FP,488.0
FP,BQ,488.0
TJ,UU,766.0
UU,TJ,766.0
DY,HO,879.0
HO,DY,879.0
GG,JN,381.0
JN,GG,381.0
WW,ZI,657.0
ZI,WW,657.0
NQ,QB,79.0
QB,NQ,79.0
PO,UO,82.0
UO,PO,82.0
RD,UP,767.0
UP,RD,767.0
LX,ZY,983.0
ZY,LX,983.0
II,SP,103.0
SP,II,103.0
LV,XD,380.0
XD,LV,380.0
PS,ZD,5.0
ZD,PS,5.0
CC,FZ,37.0
FZ,CC,37.0
FZ,HZ,810.0
HZ,FZ,810.0
IC,ZS,397.0
ZS,IC,397.0
GC,SK,675.0
SK,GC,675.0
JR,ZT,406.0
ZT,JR,406.0
LU,OM,106.0
OM,LU,106.0
YX,ZT,830.0
ZT,YX,830.0
OC,QL,193.0
QL,OC,193.0
AW,XT,114.0
XT,AW,114.0
TE,VA,270.0
VA,TE,270.0
CE,HT,442.0
HT,CE,442.0
EM,JS,996.0
JS,EM,996.0
GB,JT,7.0
JT,GB,7.0
WR,ZO,650.0
ZO,WR,650.0
AY,ZN,396.0
ZN,AY,396.0
AT,MH,646.0
MH,AT,646.0
CI,MI,704.0
MI,CI,704.0
FV,QW,427.0
QW,FV,427.0
NY,ZI,151.0
ZI,NY,151.0
CC,TL,221.0
TL,CC,221.0
TQ,VK,687.0
VK,TQ,687.0
EK,VK,629.0
VK,EK,629.0
GN,KD,537.0
KD,GN,537.0
KA,OR,833.0
OR,KA,833.0
AR,XZ,889.0
XZ,AR,889.0
CU,MS,551.0
MS,CU,551.0
